Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Speaker.age,Context,Inclusion,Inclusion.comments,Persistence,Final.sibilancy,Semantic.relation,Response.variable,Possessor,Possessor.head,Possessor.animacy,Possessor.definiteness,Possessor.length,Possessor.coordinated,Possessor.contains.contraction,Possessor.contains.acronym,Possessor.contains.multiword.number,Possessor.contains.potentially.relevant.like,Possessum,Possessum.head,Possessum.length,Possessum.coordinated,Possessum.contains.contraction,Possessum.contains.acronym,Possessum.contains.multiword.number,Possessum.contains.potentially.relevant.like
gen-0112,CAN,Canadian,athomcambria,F,1984,19,"I thought I was dying was ah it was the Earl-Haig-prom but it was in MY BOYFRIEND'S prom, right?",y,,none,0,N,s-genitive,my boyfriend,boyfriend,A,Definite,2,0,0,0,0,0,prom,prom,1,0,0,0,0,0
gen-0113,CAN,Canadian,athomcambria,F,1984,19,I found SOMEBODY'S pack of gum.,y,,none,0,O,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,pack of gum,pack,3,0,0,0,0,0
gen-0114,CAN,Canadian,athomcambria,F,1984,19,So I found SOMEBODY'S pack of gum and I started chewing their gum and it felt so good so then I started chewing more of their gum.,y,,s-genitive,0,O,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,pack of gum,pack,3,0,0,0,0,0
gen-0115,CAN,Canadian,athomcambria,F,1984,19,We went to OUR FRIEND'S house to stay.,y,,none,0,O,s-genitive,our friend,friend,A,Definite,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-0116,CAN,Canadian,athomcambria,F,1984,19,And eventually I think we were back at MY BOYFRIEND'S house.,y,,none,0,O,s-genitive,my boyfriend,boyfriend,A,Definite,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-0118,CAN,Canadian,ckan,M,1986,19,because they know that um- they- they believe in the genius OF THE THE ARCHITECT.,y,,none,0,N,of-genitive,the architect,architect,A,Definite,2,0,0,0,0,0,the genius,genius,1,0,0,0,0,0
gen-0119,CAN,Canadian,ckan,M,1986,19,Yeah I know Lorraine.  ADAM'S girlfriend.,y,,none,0,N,s-genitive,Adam,Adam,A,Definite-pn,1,0,0,0,0,0,girlfriend,girlfriend,1,0,0,0,0,0
gen-0120,CAN,Canadian,ckan,M,1986,19,But it 's not really free in EVERYONE'S eyes I guess.  ,y,,none,0,N,s-genitive,everyone,everyone,A,Definite,1,0,0,0,0,0,eyes,eyes,1,0,0,0,0,0
gen-0121,CAN,Canadian,claterman,M,1985,19,when I did OUR DRUMMER DALE'S hair.,y,,none,0,B,s-genitive,our drummer Dale,Dale,A,Definite-pn,3,0,0,0,0,0,hair,hair,1,0,0,0,0,0
gen-0122,CAN,Canadian,claterman,M,1985,19,"and then I started cutting NED'S hair in the back alley, ",y,,s-genitive,0,B,s-genitive,Ned,Ned,A,Definite-pn,1,0,0,0,0,0,hair,hair,1,0,0,0,0,0
gen-0123,CAN,Canadian,claterman,M,1985,19,...and then I cut THAT KEVIN KID'S hair in the back alley. ,y,,s-genitive,0,B,s-genitive,that Kevin kid,kid,A,Definite-pn,3,0,0,0,0,0,hair,hair,1,0,0,0,0,0
gen-0124,CAN,Canadian,claterman,M,1985,19,we used to go to THIS LADY'S house to steal Zucchinis.,y,,none,0,O,s-genitive,this lady,lady,A,Definite,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-0125,CAN,Canadian,claterman,M,1985,19,So we had to run and we found the police and TIM'S mom.,y,,none,0,K,s-genitive,Tim,Tim,A,Definite-pn,1,0,0,0,0,0,mom,mom,1,0,0,0,0,0
gen-0126,CAN,Canadian,claterman,M,1985,19,JASON MICHAEL'S grandparents.,y,,none,0,K,s-genitive,Jason Michael,Jason Michael,A,Definite-pn,2,0,0,0,0,0,grandparents,grandparents,1,0,0,0,0,0
gen-0127,CAN,Canadian,claterman,M,1985,19,we were gonna sleep over at TIM'S house.,y,,s-genitive,0,O,s-genitive,Tim,Tim,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-0128,CAN,Canadian,claterman,M,1985,19,"And ah... JASON MICHAEL'S grandma, this is also the same lady",y,,s-genitive,0,K,s-genitive,Jason Michael,Jason Michael,A,Definite-pn,2,0,0,0,0,0,grandma,grandma,1,0,0,0,0,0
gen-0129,CAN,Canadian,claterman,M,1985,19,"this Pakistanian guy, right around TIM'S corner,",y,,none,0,N,s-genitive,Tim,Tim,A,Definite-pn,1,0,0,0,0,0,corner,corner,1,0,0,0,0,0
gen-0130,CAN,Canadian,claterman,M,1985,19,"It was Mr. Ali, my dad, and TIM'S dad who went over to his house.",y,,s-genitive,0,K,s-genitive,Tim,Tim,A,Definite-pn,1,0,0,0,0,0,dad,dad,1,0,0,0,0,0
gen-0131,CAN,Canadian,claterman,M,1985,19,"...And ah, and the guy said that Evan, TIM'S older brother, ",y,,s-genitive,0,K,s-genitive,Tim,Tim,A,Definite-pn,1,0,0,0,0,0,older brother,brother,2,0,0,0,0,0
gen-0132,CAN,Canadian,claterman,M,1985,19,And we were- we- so like ANYTHONY'S age. ,y,,none,0,N,s-genitive,Anthony,Anthony,A,Definite-pn,1,0,0,0,0,0,age,age,1,0,0,0,0,0
gen-0133,CAN,Canadian,claterman,M,1985,19,"So MY SISTER'S boyfriend goes over there, Stan.",y,,none,0,N,s-genitive,my sister,sister,A,Definite,2,0,0,0,0,0,boyfriend,boyfriend,1,0,0,0,0,0
gen-0134,CAN,Canadian,claterman,M,1985,19,and we built a skate park in JOHN COLLIN'S backyard. ,y,,s-genitive,0,O,s-genitive,John Collin,John Collin,A,Definite-pn,2,0,0,0,0,0,backyard,backyard,1,0,0,0,0,0
gen-0135,CAN,Canadian,claterman,M,1985,19,cause he just went repeatedly on JULIO'S chest.,y,,none,0,B,s-genitive,Julio,Julio,A,Definite-pn,1,0,0,0,0,0,chest,chest,1,0,0,0,0,0
gen-0136,CAN,Canadian,claterman,M,1985,19,"DALE'S arm 's on Ken 's shoulder, and they both have backwards hats on",y,,none,0,B,s-genitive,Dale,Dale,A,Definite-pn,1,0,0,0,0,0,arm,arm,1,0,0,0,0,0
gen-0137,CAN,Canadian,claterman,M,1985,19,"...Dale 's arm 's on KEN'S shoulder, and they both have backwards hats on",y,,s-genitive,0,B,s-genitive,Ken,Ken,A,Definite-pn,1,0,0,0,0,0,shoulder,shoulder,1,0,0,0,0,0
gen-0138,CAN,Canadian,emckinley,F,1983,19,"I know people like MY COUSINS' friends who are going to be working in like, the McCain factory for the rest of their lives.",y,,none,1,N,s-genitive,my cousin,cousin,A,Definite,2,0,0,0,0,0,friends,friends,1,0,0,0,0,0
gen-0139,CAN,Canadian,emckinley,F,1983,19,"and I'd be at MY GRANDFATHER'S house, with my parents",y,,none,0,O,s-genitive,my grandfather,grandfather,A,Definite,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-0140,CAN,Canadian,emckinley,F,1983,19,"and so I did MY MOM'S tree, and it's like- she- actually I think she has a book at home,",y,,none,0,N,s-genitive,my mom,mom,A,Definite,2,0,0,0,0,0,tree,tree,1,0,0,0,0,0
gen-0141,CAN,Canadian,emckinley,F,1983,19,"he works for his ah, HIS WIFE'S father, and he does like excavation.",y,,none,0,K,s-genitive,his wife,wife,A,Definite,2,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-0142,CAN,Canadian,emckinley,F,1983,19,"just for the long weekend in August for MY COUSIN'S wedding,",y,,none,0,N,s-genitive,my cousin,cousin,A,Definite,2,0,0,0,0,0,wedding,wedding,1,0,0,0,0,0
gen-0143,CAN,Canadian,emckinley,F,1983,19,Well it was just sort of like SOMEONE'S opinion of it.,y,,none,0,N,s-genitive,someone,someone,A,Indefinite,1,0,0,0,0,0,opinion,opinion,1,0,0,0,0,0
gen-0144,CAN,Canadian,emckinley,F,1983,19,"But um, compared to a lot of PEOPLE'S parents that I know.",y,,none,0,K,s-genitive,people,people,A,Indefinite,1,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-0145,CAN,Canadian,emckinley,F,1983,19,"like you don't know where you're supposed to be on the ice when you're in THE OPPONENT'S zone,",y,,none,0,N,s-genitive,the opponent,opponent,A,Definite,2,0,0,0,0,0,zone,zone,1,0,0,0,0,0
gen-0146,CAN,Canadian,emckinley,F,1983,19,"MY BOYFRIEND'S sister- MY BOYFRIEND'S sister, actually she's in engineering here,",y,,none,0,K,s-genitive,my boyfriend,boyfriend,A,Definite,2,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-0147,CAN,Canadian,emckinley,F,1983,19,"my aunt, MY MOM'S sister- she moved, she lives in Edmonton now.",y,,none,0,K,s-genitive,my mom,mom,A,Definite,2,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-0148,CAN,Canadian,emckinley,F,1983,19,"and I guess HIS FRIEND'S brother anwered the phone,",y,,none,0,K,s-genitive,his friend,friend,A,Definite,2,0,0,0,0,0,brother,brother,1,0,0,0,0,0
gen-0149,CAN,Canadian,emckinley,F,1983,19,"and- and his brother- THE FRIEND'S brother will be-like, ¶Ah, Hi.÷",y,,s-genitive,0,K,s-genitive,the friend,friend,A,Definite,2,0,0,0,0,0,brother,brother,1,0,0,0,0,0
gen-0150,CAN,Canadian,etimbali,F,1984,19,Apparently he was having an affair with his boss's wife and ,y,,none,1,K,s-genitive,his boss,boss,A,Definite,2,0,0,0,0,0,wife,wife,1,0,0,0,0,0
gen-0151,CAN,Canadian,etimbali,F,1984,19,because my mother's family is French. ,y,,none,0,K,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-0152,CAN,Canadian,etimbali,F,1984,19,"Never learned Italian, even though my father's family is Italian.",y,,s-genitive,0,K,s-genitive,my father,father,A,Definite,2,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-0153,CAN,Canadian,etimbali,F,1984,19,"It wasn 't really a why so much as my friend's aunt is my boss, and she said,",y,,none,0,K,s-genitive,my friend,friend,A,Definite,2,0,0,0,0,0,aunt,aunt,1,0,0,0,0,0
gen-0154,CAN,Canadian,etimbali,F,1984,19,Because these are people's resi-- these are resident's accounts. ,y,,none,1,N,s-genitive,residents,residents,A,Indefinite,1,0,0,0,0,0,accounts,accounts,1,0,0,0,0,0
gen-0155,CAN,Canadian,etimbali,F,1984,19,"My mother's family all lives in Quebec,",y,,none,0,K,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-0156,CAN,Canadian,etimbali,F,1984,19,"I didn 't catch anything, although I did loose all <my cousin's lures> in the bottom of the lake apparently.",y,,none,0,N,s-genitive,my cousin,cousin,A,Definite,2,0,0,0,0,0,lures,lures,1,0,0,0,0,0
gen-0157,CAN,Canadian,etimbali,F,1984,19,It was like celebrating somebody's anniversary. ,y,,none,0,N,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,anniversary,anniversary,1,0,0,0,0,0
gen-0158,CAN,Canadian,etimbali,F,1984,19,I like other people's kids. ,y,,none,0,K,s-genitive,other people,people,A,Indefinite,2,0,0,0,0,0,kids,kids,1,0,0,0,0,0
gen-0159,CAN,Canadian,etimbali,F,1984,19,Other people's kids listen to you a little bit more I find. ,y,,s-genitive,0,K,s-genitive,other people,people,A,Indefinite,2,0,0,0,0,0,kids,kids,1,0,0,0,0,0
gen-0160,CAN,Canadian,etimbali,F,1984,19,"That 's my sister's word for these things, cheap little pieces of junk that I like putting everywhere. ",y,,none,0,N,s-genitive,my sister,sister,A,Definite,2,0,0,0,0,0,word,word,1,0,0,0,0,0
gen-0161,CAN,Canadian,etimbali,F,1984,19,"I 'm like, ""What in God's name are you doing?""",y,,none,0,N,s-genitive,God,God,A,Definite-pn,1,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-0162,CAN,Canadian,jvogel,M,1984,19,when I think of parents' or grandparents' age I typically associate it with my grandparents and their Dutch accent,y,,none,1,N,s-genitive,parents or grandparents,parents,A,Indefinite,3,1,0,0,0,0,age,age,1,0,0,0,0,0
gen-0163,CAN,Canadian,jvogel,M,1984,19,both my parents' families are from Hamilton ,y,,none,1,K,s-genitive,my parents,parents,A,Definite,2,0,0,0,0,0,families,families,1,0,0,0,0,0
gen-0164,CAN,Canadian,jvogel,M,1984,19,"and trying to think of- but you know, my- {the parents of my exchange student} you know,",y,,none,0,K,of-genitive,my exchange student,student,A,Definite,3,0,0,0,0,0,the parents,parents,1,0,0,0,0,0
gen-0165,CAN,Canadian,jvogel,M,1984,19,following a lot of Paulãs footsteps through his missionary journeys,y,,none,0,N,s-genitive,Paul,Paul,A,Definite-pn,1,0,0,0,0,0,footsteps,footsteps,1,0,0,0,0,0
gen-0166,CAN,Canadian,jvogel,M,1984,19,"so I went with him, his older brother and his older brotherµs friend",y,,of-genitive,0,N,s-genitive,his older brother,brother,A,Definite,3,0,0,0,0,0,friend,friend,1,0,0,0,0,0
gen-0167,CAN,Canadian,jvogel,M,1984,19,"¶I will respect other peoplesã property,÷ and things",y,,none,0,O,s-genitive,other people,people,A,Indefinite,2,0,0,0,0,0,property,property,1,0,0,0,0,0
gen-0168,CAN,Canadian,jvogel,M,1984,19,you-know my brother µs whole ordeal early on,y,,s-genitive,0,N,s-genitive,my brother,brother,A,Definite,2,0,0,0,0,0,whole ordeal,ordeal,2,0,0,0,0,0
gen-0169,CAN,Canadian,jvogel,M,1984,19,my brother 's stroke would be a huge one,y,,none,0,N,s-genitive,my brother,brother,A,Definite,2,0,0,0,0,0,stroke,stroke,1,0,0,0,0,0
gen-0170,CAN,Canadian,kpaul,F,1985,19,"he doesn 't come to any of my grandmother 's bir-- GREAT GRANDMOTHER'S birthdays,",y,,none,0,N,s-genitive,my great grandmother,grandmother,A,Definite,3,0,0,0,0,0,birthdays,birthdays,1,0,0,0,0,0
gen-0171,CAN,Canadian,kpaul,F,1985,19,"I may put a survey on EVERYONE'S stand and say,  ",y,,none,0,N,s-genitive,everyone,everyone,A,Definite,1,0,0,0,0,0,stand,stand,1,0,0,0,0,0
gen-0172,CAN,Canadian,kpaul,F,1985,19,"Um, I have a sister and a mom and a dad and a cat. And the CAT 'S name is Smoky.",y,,none,0,N,s-genitive,the cat,cat,A,Definite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-0173,CAN,Canadian,tbowers,M,1988,19,Because my DAD'S team won OFSAA thirty years before we won,y,,none,0,N,s-genitive,my dad,dad,A,Definite,2,0,0,0,0,0,team,team,1,0,0,0,0,0
gen-0174,CAN,Canadian,tbowers,M,1988,19,we see is our GRANDPA'S hat fly underneath us like in the water,y,,none,0,O,s-genitive,our grandpa,grandpa,A,Definite,2,0,0,0,0,0,hat,hat,1,0,0,0,0,0
gen-0175,CAN,Canadian,tbowers,M,1988,19,"Um my DAD'S dad, my poppy ah he ah played baseball",y,,none,0,K,s-genitive,my dad,dad,A,Definite,2,0,0,0,0,0,dad,dad,1,0,0,0,0,0
gen-0176,CAN,Canadian,vang,F,1986,19,I thought two hours would be enough to go buy MY FRIEND'S birthday present.  ,y,,none,0,N,s-genitive,my friend,friend,A,Definite,2,0,0,0,0,0,birthday present,present,2,0,0,0,0,0
gen-0177,CAN,Canadian,vang,F,1986,19,So I went and I immediately knocked on KAREN'S door.,y,,none,0,N,s-genitive,Karen,Karen,A,Definite-pn,1,0,0,0,0,0,door,door,1,0,0,0,0,0
gen-0178,CAN,Canadian,vang,F,1986,19,So then- and he 's actually ROBBIE'S friend from elementary school. ,y,,none,0,N,s-genitive,Robbie,Robbie,A,Definite-pn,1,0,0,0,0,0,friend,friend,1,0,0,0,0,0
gen-0179,CAN,Canadian,vang,F,1986,19,So- I went to my art-history um like TA'S office hours.,y,,none,0,N,s-genitive,my art-history TA,TA,A,Definite,4,0,0,1,0,0,office hours,hours,2,0,0,0,0,0
gen-0180,CAN,Canadian,vang,F,1986,19,And I thought THIS FOURTH YEAR GUY'S name was Jake. ,y,,none,0,N,s-genitive,this fourth year guy,guy,A,Definite,4,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-0181,CAN,Canadian,vang,F,1986,19,I don 't have MATTHEW'S phone number.,y,,none,0,N,s-genitive,Matthew,Matthew,A,Definite-pn,1,0,0,0,0,0,phone number,number,2,0,0,0,0,0
gen-0182,CAN,Canadian,vang,F,1986,19,and then Han 's- no one 's picking up at HAN'S house.,y,,s-genitive,0,O,s-genitive,Han,Han,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-0183,CAN,Canadian,vang,F,1986,19,...So then um I gave him MATTHEW'S phone number ,y,,s-genitive,0,N,s-genitive,Matthew,Matthew,A,Definite-pn,1,0,0,0,0,0,phone number,number,2,0,0,0,0,0
gen-0184,CAN,Canadian,vang,F,1986,19,"I was like ""HAN'S friend Sean?""",y,,none,0,N,s-genitive,Han,Han,A,Definite-pn,1,0,0,0,0,0,friend,friend,1,0,0,0,0,0
gen-0185,CAN,Canadian,vang,F,1986,19,Like I have like SCOTT'S number and Daniel 's number ,y,,s-genitive,0,N,s-genitive,Scott,Scott,A,Definite-pn,1,0,0,0,0,0,number,number,1,0,0,0,0,0
gen-0186,CAN,Canadian,vang,F,1986,19,...Like I have like Scott's number and DANIEL'S number ,y,,s-genitive,0,N,s-genitive,Daniel,Daniel,A,Definite-pn,1,0,0,0,0,0,number,number,1,0,0,0,0,0
gen-0187,CAN,Canadian,vang,F,1986,19,Like I talked to Kenneth more about comi-- 'cause it 's KENNETH'S birthday. ,y,,none,0,N,s-genitive,Kenneth,Kenneth,A,Definite-pn,1,0,0,0,0,0,birthday,birthday,1,0,0,0,0,0
gen-0188,CAN,Canadian,vang,F,1986,19,And then Monday I have to be back for dinner for KENNETH'S birthday. ,y,,s-genitive,0,N,s-genitive,Kenneth,Kenneth,A,Definite-pn,1,0,0,0,0,0,birthday,birthday,1,0,0,0,0,0
gen-0189,CAN,Canadian,vang,F,1986,19,I was thinking that I could borrow PAT'S metropass if she went to Ottawa.,y,,none,0,O,s-genitive,Pat,Pat,A,Definite-pn,1,0,0,0,0,0,metropass,metropass,1,0,0,0,0,0
gen-0190,CAN,Canadian,cfelipe,F,1986,18,NATALIE'S theory is that really really intelligent people don 't get bored easily.,y,,,0,N,s-genitive,Natalie,Natalie,A,Definite-pn,1,0,0,0,0,0,theory,theory,1,0,0,0,0,0
gen-0191,CAN,Canadian,cfelipe,F,1986,18,before he wouldn 't even hold A GIRL'S hand in public or put his arm around her because he was so shy.,y,,,0,B,s-genitive,a girl,girl,A,Indefinite,2,0,0,0,0,0,hand,hand,1,0,0,0,0,0
gen-0192,CAN,Canadian,cfelipe,F,1986,18,It 's good though like I like the place that I am with my friends right now and I-don-t-know even FATHER-ANTON'S homily today was just  [6] Oh about forgiveness.,y,,,0,K,s-genitive,Father-Anton,Father-Anton,A,Definite-pn,2,0,0,0,0,0,homily,homily,1,0,0,0,0,0
gen-0193,CAN,Canadian,cmurphy,M,1984,20,had a problem with respecting other peoples' space ,y,,none,0,N,s-genitive,other people,people,A,Indefinite,2,0,0,0,0,0,space,space,1,0,0,0,0,0
gen-0194,CAN,Canadian,cmurphy,M,1984,20,it 's like Daveãs- Dave s buddies,y,,none,0,N,s-genitive,Dave,Dave,A,Definite-pn,1,0,0,0,0,0,buddies,buddies,1,0,0,0,0,0
gen-0195,CAN,Canadian,cmurphy,M,1984,20,we borrowed somebody 's canoe ,y,,none,0,O,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,canoe,canoe,1,0,0,0,0,0
gen-0196,CAN,Canadian,bkim,M,1982,21,I was looking at my little brotherãs yearbook and everything,y,,none,0,N,s-genitive,my little brother,brother,A,Definite,3,0,0,0,0,0,yearbook,yearbook,1,0,0,0,0,0
gen-0197,CAN,Canadian,bkim,M,1982,21,like they just drove into the back of <Charlieãs car>. ,y,,none,0,O,s-genitive,Charlie,Charlie,A,Definite-pn,1,0,0,0,0,0,car,car,1,0,0,0,0,0
gen-0198,CAN,Canadian,bkim,M,1982,21,And also µcause like Charlieãs paren-- dad came ,y,,none,0,K,s-genitive,Charlie,Charlie,A,Definite-pn,1,0,0,0,0,0,dad,dad,1,0,0,0,0,0
gen-0199,CAN,Canadian,bmak,F,1982,21,"Well that 's um with um Susan 's friend and all that, ",y,,none,0,N,s-genitive,Susan,Susan,A,Definite-pn,1,0,0,0,0,0,friend,friend,1,0,0,0,0,0
gen-0200,CAN,Canadian,bmak,F,1982,21,"And like that year we did a dance and I used that idea of like um, of Lucia's like struggle and-everything. ",y,,none,0,N,s-genitive,Lucia,Lucia,A,Definite-pn,1,0,0,0,0,1,like struggle,struggle,2,0,0,0,0,1
gen-0201,CAN,Canadian,kscott,M,1986,21,we had a FARMER'S field behind us and ah.,y,,none,0,O,s-genitive,a farmer,farmer,A,Indefinite,2,0,0,0,0,0,field,field,1,0,0,0,0,0
gen-0202,CAN,Canadian,kscott,M,1986,21,"behind our house was a FARMER'S field, ",y,,none,0,O,s-genitive,a farmer,farmer,A,Indefinite,2,0,0,0,0,0,field,field,1,0,0,0,0,0
gen-0203,CAN,Canadian,kscott,M,1986,21,"they did there, AUDREY'S parents.",y,,none,0,K,s-genitive,Audrey,Audrey,A,Definite-pn,1,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-0204,CAN,Canadian,kscott,M,1986,21,"Um, ALISON'S church, ",y,,none,0,N,s-genitive,Alison,Alison,A,Definite-pn,1,0,0,0,0,0,church,church,1,0,0,0,0,0
gen-0205,CAN,Canadian,kscott,M,1986,21,like ALISON'S brothers got baptized ,y,,none,0,K,s-genitive,Alison,Alison,A,Definite-pn,1,0,0,0,0,0,brothers,brothers,1,0,0,0,0,0
gen-0206,CAN,Canadian,kscott,M,1986,21,didn't smell like ANYONE'S food!,y,,none,0,N,s-genitive,anyone,anyone,A,Indefinite,1,0,0,0,0,0,food,food,1,0,0,0,0,0
gen-0207,CAN,Canadian,kscott,M,1986,21,We see ALLISON'S family pretty regularly.,y,,none,0,K,s-genitive,Allison,Allison,A,Definite-pn,1,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-0208,CAN,Canadian,kscott,M,1986,21,"ALLISON'S family, she has three younger brothers,",y,,s-genitive,0,K,s-genitive,Allison,Allison,A,Definite-pn,1,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-0209,CAN,Canadian,kscott,M,1986,21,My DAD'S parents owned a cottage. ,y,,none,0,K,s-genitive,my dad,dad,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-0210,CAN,Canadian,kscott,M,1986,21,my MOM'S parents owned a cottage on Kinesis-Lake,y,,s-genitive,0,K,s-genitive,my mom,mom,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-0211,CAN,Canadian,kscott,M,1986,21,there was NANNY'S bedroom.,y,,none,0,N,s-genitive,nanny,nanny,A,Definite-pn,1,0,0,0,0,0,bedroom,bedroom,1,0,0,0,0,0
gen-0212,CAN,Canadian,kscott,M,1986,21,And then usually LOGAN'S bedroom as well.,y,,s-genitive,0,N,s-genitive,Logan,Logan,A,Definite-pn,1,0,0,0,0,0,bedroom,bedroom,1,0,0,0,0,0
gen-0213,CAN,Canadian,kscott,M,1986,21,"my DAD'S other siblings,",y,,none,0,K,s-genitive,my dad,dad,A,Definite,2,0,0,0,0,0,other siblings,siblings,2,0,0,0,0,0
gen-0214,CAN,Canadian,kscott,M,1986,21,"Kinesis still belongs to my MOM'S parents,",y,,s-genitive,0,K,s-genitive,my mom,mom,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-0215,CAN,Canadian,kscott,M,1986,21,ALLISON'S dream job would be for something like the U-N.,y,,none,0,N,s-genitive,Allison,Allison,A,Definite-pn,1,0,0,0,0,0,dream job,job,2,0,0,0,0,0
gen-0216,CAN,Canadian,kscott,M,1986,21,like ALLISON'S dad's on the volunteer-fire-patrol,y,,none,0,K,s-genitive,Allison,Allison,A,Definite-pn,1,0,0,0,0,0,dad,dad,1,0,0,0,0,0
gen-0218,CAN,Canadian,lnovak,F,1982,21,he had um an older sister who was um my grandmother's child from another marriage      ,y,,none,0,K,s-genitive,my grandmother,grandmother,A,Definite,2,0,0,0,0,0,child,child,1,0,0,0,0,0
gen-0219,CAN,Canadian,lnovak,F,1982,21,she escaped I think in the trunk of <her friend's car>       ,y,,of-genitive,0,O,s-genitive,her friend,friend,A,Definite,2,0,0,0,0,0,car,car,1,0,0,0,0,0
gen-0220,CAN,Canadian,lnovak,F,1982,21,she would always be standing over my momãs shoulder criticizing her. ,y,,none,0,B,s-genitive,my mom,mom,A,Definite,2,0,0,0,0,0,shoulder,shoulder,1,0,0,0,0,0
gen-0221,CAN,Canadian,lnovak,F,1982,21,first I went to my mom µs school for,y,,none,0,N,s-genitive,my mom,mom,A,Definite,2,0,0,0,0,0,school,school,1,0,0,0,0,0
gen-0222,CAN,Canadian,lnovak,F,1982,21,not Laura and Robert's mom,y,,none,0,K,s-genitive,Laura and Robert,Laura,A,Definite-pn,3,1,0,0,0,0,mom,mom,1,0,0,0,0,0
